initCGM,state_C1,state_C2,state_Gp,state_Gc,state_Ge,state_Ie,state_I
217,1.3624999523162842,-0.13435706496238708,0.3302747309207916,0.34225425124168396,0.3141191601753235,-0.4964689314365387,-0.5944970846176147
218,1.3624999523162842,-0.13472126424312592,0.3402240574359894,0.35067349672317505,0.3236953020095825,-0.49674323201179504,-0.5945818424224854
219,1.3624999523162842,-0.13429522514343262,0.35017433762550354,0.3590927720069885,0.333272248506546,-0.49703362584114075,-0.5946747064590454
220,1.3624999523162842,-0.1346556693315506,0.360122412443161,0.3675120174884796,0.34284791350364685,-0.4973345994949341,-0.5947712659835815
221,1.3624999523162842,-0.13422374427318573,0.37007302045822144,0.3759312927722931,0.3524235785007477,-0.4976395070552826,-0.594871461391449
222,1.3624999523162842,-0.13457784056663513,0.38002192974090576,0.38435056805610657,0.3619997203350067,-0.4979550540447235,-0.5949747562408447
223,1.3624999523162842,-0.134160578250885,0.38996654748916626,0.39276981353759766,0.3715762495994568,-0.4983290731906891,-0.5951181650161743
224,1.3624999523162842,-0.1345861554145813,0.3998938798904419,0.40118908882141113,0.3811538517475128,-0.4988573491573334,-0.5953518152236938
225,1.3624999523162842,-0.13424520194530487,0.4098166227340698,0.4096083343029022,0.3907306492328644,-0.4994330108165741,-0.5956141948699951
226,1.3624999523162842,-0.134689062833786,0.41973942518234253,0.4180276095867157,0.4003075659275055,-0.5000097751617432,-0.5958737134933472
227,1.3624999523162842,-0.13434156775474548,0.4296620786190033,0.4264468550682068,0.40988466143608093,-0.5005886554718018,-0.5961389541625977
228,1.3624999523162842,-0.1347845047712326,0.43958553671836853,0.43486613035202026,0.4194622337818146,-0.5011679530143738,-0.5964011549949646
229,1.3624999523162842,-0.13443954288959503,0.4495076835155487,0.44328540563583374,0.42903944849967957,-0.5017490386962891,-0.5966675877571106
230,1.3624999523162842,-0.1341027170419693,0.4594275653362274,0.45170465111732483,0.4386163353919983,-0.5023704767227173,-0.5969529747962952
231,1.3624999523162842,-0.13457992672920227,0.4693404734134674,0.4601239264011383,0.4481923580169678,-0.5030383467674255,-0.5972672700881958
232,1.3624999523162842,-0.13426698744297028,0.4792563021183014,0.4685431718826294,0.4577713906764984,-0.5037033557891846,-0.5975789427757263
233,1.3624999523162842,-0.1347421556711197,0.48916926980018616,0.47696244716644287,0.46734848618507385,-0.5043721199035645,-0.5978931784629822
234,1.3624999523162842,-0.13442805409431458,0.4990845024585724,0.48538169264793396,0.476925790309906,-0.5050386786460876,-0.5982064008712769
235,1.3624999523162842,-0.13411404192447662,0.5089977383613586,0.49380096793174744,0.4865019917488098,-0.5057072639465332,-0.5985199809074402
236,1.3624999523162842,-0.13459043204784393,0.5189115405082703,0.5022202134132385,0.4960789978504181,-0.5063738822937012,-0.598831057548523
237,1.3624999523162842,-0.13427704572677612,0.5288296341896057,0.510639488697052,0.505655825138092,-0.5070419907569885,-0.5991455316543579
238,1.3624999523162842,-0.1347508281469345,0.5387431383132935,0.5190587639808655,0.5152361392974854,-0.5077114105224609,-0.5994589328765869
239,1.3624999523162842,-0.1344352662563324,0.5486517548561096,0.527478039264679,0.5248106718063354,-0.5083774328231812,-0.5997730493545532
240,1.3624999523162842,-0.1341281533241272,0.558570146560669,0.5358972549438477,0.5343879461288452,-0.5090469717979431,-0.6000849604606628
241,1.3624999523162842,-0.1346011608839035,0.5684875249862671,0.5443165302276611,0.5439667701721191,-0.5097147822380066,-0.6003980040550232
242,1.3624999523162842,-0.13428588211536407,0.5783982872962952,0.5527358055114746,0.5535414218902588,-0.5103803277015686,-0.6007118821144104
243,1.3624999523162842,-0.13475863635540009,0.5883067846298218,0.5611550807952881,0.563120424747467,-0.5110505819320679,-0.6010235548019409
244,1.3624999523162842,-0.13445208966732025,0.5982295274734497,0.5695743560791016,0.5726959705352783,-0.5117191672325134,-0.6013376116752625
245,1.3624999523162842,-0.13413575291633606,0.6081447601318359,0.5779935717582703,0.5822731256484985,-0.5123863220214844,-0.601649820804596
246,1.3624999523162842,-0.13460896909236908,0.6180512309074402,0.5864128470420837,0.5918512940406799,-0.5130555629730225,-0.6019635796546936
247,1.3624999523162842,-0.1342991590499878,0.627967357635498,0.5948321223258972,0.6014270782470703,-0.5137248635292053,-0.6022756099700928
248,1.3624999523162842,-0.1347741186618805,0.6378888487815857,0.6032513976097107,0.6110067367553711,-0.5143945813179016,-0.6025902032852173
249,1.3624999523162842,-0.13446278870105743,0.6477993726730347,0.6116706132888794,0.6205822825431824,-0.5150609612464905,-0.602901816368103
250,1.3624999523162842,-0.13414914906024933,0.6576993465423584,0.6200898885726929,0.6301590204238892,-0.5157309770584106,-0.6032152771949768
251,1.3624999523162842,-0.1346249133348465,0.6676305532455444,0.6285091638565063,0.6397377252578735,-0.5164005756378174,-0.6035275459289551
252,1.3624999523162842,-0.13431234657764435,0.6775473952293396,0.6369284391403198,0.6493142247200012,-0.5170681476593018,-0.6038410067558289
253,1.3624999523162842,-0.1347874253988266,0.6874487996101379,0.6453477144241333,0.658892810344696,-0.5177367329597473,-0.6041529774665833
254,1.3624999523162842,-0.13447648286819458,0.697363555431366,0.653766930103302,0.668470025062561,-0.518406867980957,-0.6044685244560242
255,1.3624999523162842,-0.13416413962841034,0.7072955369949341,0.6621862053871155,0.6780454516410828,-0.5190772414207458,-0.6047793626785278
256,1.3624999523162842,-0.1346374899148941,0.7171977758407593,0.670605480670929,0.6876248717308044,-0.5197474360466003,-0.6050931811332703
257,1.3624999523162842,-0.13432615995407104,0.7270845174789429,0.6790247559547424,0.6972014904022217,-0.5204143524169922,-0.6054050326347351
258,1.3624999523162842,-0.13479885458946228,0.7370452284812927,0.6874440312385559,0.7067795395851135,-0.5210843682289124,-0.6057190299034119
259,1.3624999523162842,-0.13448968529701233,0.746949315071106,0.6958632469177246,0.7163564562797546,-0.5217537879943848,-0.6060304045677185
260,1.3624999523162842,-0.13417832553386688,0.7568277716636658,0.7042825222015381,0.7259316444396973,-0.5224246382713318,-0.6063452363014221
261,1.3624999523162842,-0.13465005159378052,0.7667719125747681,0.7127017974853516,0.7355109453201294,-0.5230937004089355,-0.6066563725471497
262,1.3624999523162842,-0.13434045016765594,0.7766993641853333,0.721121072769165,0.745088517665863,-0.5237630009651184,-0.6069700717926025
263,1.3624999523162842,-0.13481652736663818,0.7865652441978455,0.7295402884483337,0.7546656727790833,-0.5244340300559998,-0.6072835922241211
264,1.3624999523162842,-0.13450413942337036,0.7965091466903687,0.7379595637321472,0.7642431855201721,-0.5251034498214722,-0.6075955629348755
265,1.3624999523162842,-0.13419011235237122,0.8064385056495667,0.7463788390159607,0.7738186120986938,-0.5257743000984192,-0.607908308506012
266,1.3624999523162842,-0.13466836512088776,0.8162946105003357,0.7547981142997742,0.783397376537323,-0.5264456868171692,-0.6082212328910828
267,1.3624999523162842,-0.1343563050031662,0.8262535333633423,0.7632173895835876,0.7929751873016357,-0.5271139740943909,-0.6085329055786133
268,1.3624999523162842,-0.13404595851898193,0.836157500743866,0.7716366052627563,0.8025518655776978,-0.5277872681617737,-0.6088471412658691
269,1.3624999523162842,-0.13452178239822388,0.8460733294487,0.7800558805465698,0.8121297955513,-0.5284565687179565,-0.6091582179069519
270,1.3624999523162842,-0.13420607149600983,0.855990469455719,0.7884751558303833,0.8217055797576904,-0.5291280150413513,-0.6094717383384705
271,1.3624999523162842,-0.13468311727046967,0.8658777475357056,0.7968944311141968,0.8313148617744446,-0.5298006534576416,-0.609784722328186
272,1.3624999523162842,-0.13436827063560486,0.8758262395858765,0.8053137063980103,0.8415501713752747,-0.5304704308509827,-0.610105037689209
273,1.3624999523162842,-0.13405227661132812,0.8857126832008362,0.813732922077179,0.8520172238349915,-0.5311450958251953,-0.6104280948638916
274,1.3624999523162842,-0.13452255725860596,0.8956463932991028,0.8221521973609924,0.8629364967346191,-0.5318201184272766,-0.6107580065727234
275,1.3624999523162842,-0.13420361280441284,0.9055483937263489,0.8305714726448059,0.8742772936820984,-0.5324956774711609,-0.6110879778862
276,1.3624999523162842,-0.13466939330101013,0.9154800772666931,0.8389907479286194,0.8859147429466248,-0.5331695675849915,-0.611425518989563
277,1.3624999523162842,-0.1343519240617752,0.9253780841827393,0.8474099636077881,0.8977707624435425,-0.5338473320007324,-0.6117634177207947
278,1.3624999523162842,-0.13403159379959106,0.9352987408638,0.8558292388916016,0.9096887707710266,-0.5345240831375122,-0.6120965480804443
279,1.3624999523162842,-0.13450075685977936,0.9452095031738281,0.864248514175415,0.9218469262123108,-0.5352001786231995,-0.6124329566955566
280,1.3624999523162842,-0.13417676091194153,0.9551274180412292,0.8726677894592285,0.9344111084938049,-0.5358739495277405,-0.6127738952636719
281,1.3624999523162842,-0.1346457153558731,0.965034008026123,0.881087064743042,0.9471303820610046,-0.5365499258041382,-0.6131126880645752
282,1.3624999523162842,-0.13432542979717255,0.974952220916748,0.8895062804222107,0.9598771333694458,-0.5372260808944702,-0.6134465932846069
283,1.3624999523162842,-0.13479451835155487,0.984863817691803,0.8979255557060242,0.9727886319160461,-0.5379008650779724,-0.613782525062561
284,1.3624999523162842,-0.13447830080986023,0.9947822690010071,0.9063448309898376,0.9861187934875488,-0.5385751128196716,-0.614118218421936
285,1.3624999523162842,-0.1341579556465149,1.0046794414520264,0.9147641062736511,1.000379204750061,-0.5392516255378723,-0.6144581437110901
286,1.3624999523162842,-0.1346256136894226,1.0146300792694092,0.9231833219528198,1.0150853395462036,-0.5399271249771118,-0.6147962212562561
287,1.3624999523162842,-0.1343078762292862,1.0245070457458496,0.9316025972366333,1.029315710067749,-0.5406029224395752,-0.6151320934295654
288,1.3624999523162842,-0.13477680087089539,1.0343834161758423,0.9400218725204468,1.0426143407821655,-0.5412812829017639,-0.6154631972312927
289,1.3624999523162842,-0.13445799052715302,1.0443530082702637,0.9484411478042603,1.0554274320602417,-0.541955828666687,-0.6157951951026917
290,1.3624999523162842,-0.13414043188095093,1.0542612075805664,0.9568604230880737,1.0682597160339355,-0.5426315665245056,-0.616129457950592
291,1.3624999523162842,-0.13461002707481384,1.0641359090805054,0.9652796387672424,1.0809463262557983,-0.5433107018470764,-0.6164641380310059
292,1.3624999523162842,-0.13429157435894012,1.0740998983383179,0.9736989140510559,1.0935333967208862,-0.5439833402633667,-0.6167915463447571
293,1.3624999523162842,-0.13476304709911346,1.0840154886245728,0.9821181893348694,1.1061335802078247,-0.5446587204933167,-0.617123544216156
294,1.3624999523162842,-0.13444450497627258,1.0938833951950073,0.9905374646186829,1.1188684701919556,-0.5453380346298218,-0.6174557209014893
295,1.3624999523162842,-0.13412363827228546,1.1038259267807007,0.9989567399024963,1.1317138671875,-0.5460116863250732,-0.6177855730056763
296,1.3624999523162842,-0.13459992408752441,1.1137447357177734,1.007375955581665,1.144242763519287,-0.5466876029968262,-0.6181157827377319
297,1.3624999523162842,-0.13427968323230743,1.1236244440078735,1.0157952308654785,1.1561059951782227,-0.5473660826683044,-0.6184372901916504
298,1.3624999523162842,-0.13475733995437622,1.1335678100585938,1.024214506149292,1.1676865816116333,-0.5480388402938843,-0.6187628507614136
299,1.3624999523162842,-0.13444159924983978,1.1434900760650635,1.0326337814331055,1.1792453527450562,-0.5487152338027954,-0.6190823912620544
300,1.3624999523162842,-0.13412883877754211,1.1533702611923218,1.041053056716919,1.190505027770996,-0.5493921041488647,-0.6194031238555908
301,1.3624999523162842,-0.1346052587032318,1.1633163690567017,1.0494723320007324,1.2015280723571777,-0.5500645637512207,-0.6197197437286377
302,1.3624999523162842,-0.13429385423660278,1.1732158660888672,1.057891607284546,1.2123740911483765,-0.5507418513298035,-0.6200399994850159
303,1.3624999523162842,-0.13476668298244476,1.1830891370773315,1.0663107633590698,1.2232052087783813,-0.5514189004898071,-0.620358943939209
304,1.3624999523162842,-0.1344558447599411,1.1930559873580933,1.0747300386428833,1.2339122295379639,-0.5520898699760437,-0.6206743121147156
305,1.3624999523162842,-0.13414400815963745,1.2029446363449097,1.0831493139266968,1.2444432973861694,-0.552768349647522,-0.6209919452667236
306,1.3624999523162842,-0.13462001085281372,1.2128665447235107,1.0915685892105103,1.2548376321792603,-0.5534428358078003,-0.6213090419769287
307,1.3624999523162842,-0.1343097686767578,1.2228058576583862,1.0999878644943237,1.2652361392974854,-0.5541186332702637,-0.6216244101524353
308,1.3624999523162842,-0.13478334248065948,1.2326668500900269,1.1084071397781372,1.275840163230896,-0.5547981858253479,-0.6219455003738403
309,1.3624999523162842,-0.13447342813014984,1.2426204681396484,1.1168264150619507,1.2864773273468018,-0.5554707646369934,-0.6222630739212036
310,1.3624999523162842,-0.1341591328382492,1.2525181770324707,1.1252456903457642,1.2970541715621948,-0.5561497211456299,-0.622580885887146
311,1.3624999523162842,-0.1346372365951538,1.2624285221099854,1.1336649656295776,1.307621955871582,-0.5568267107009888,-0.6228978037834167
312,1.3624999523162842,-0.1343252807855606,1.2723549604415894,1.1420841217041016,1.3182144165039062,-0.5575038194656372,-0.6232165098190308
313,1.3624999523162842,-0.13480126857757568,1.2822353839874268,1.150503396987915,1.3288143873214722,-0.5581825971603394,-0.6235339641571045
314,1.3624999523162842,-0.13449084758758545,1.2921854257583618,1.1589226722717285,1.3394190073013306,-0.558857262134552,-0.6238499283790588
315,1.3624999523162842,-0.13418100774288177,1.3020811080932617,1.167341947555542,1.3500958681106567,-0.5595365762710571,-0.6241689920425415
316,1.3624999523162842,-0.13465616106987,1.3120067119598389,1.1757612228393555,1.3608568906784058,-0.560212254524231,-0.62448650598526
317,1.3624999523162842,-0.13434411585330963,1.3218992948532104,1.184180498123169,1.3716191053390503,-0.5608916282653809,-0.6248058676719666
318,1.3624999523162842,-0.13403283059597015,1.3318326473236084,1.1925997734069824,1.3824137449264526,-0.5615673065185547,-0.6251236200332642
319,1.3624999523162842,-0.13450923562049866,1.3417316675186157,1.201019048690796,1.393210530281067,-0.5622474551200867,-0.6254424452781677
320,1.3624999523162842,-0.13419806957244873,1.3516569137573242,1.2094383239746094,1.4040216207504272,-0.5629238486289978,-0.6257622241973877
321,1.3624999523162842,-0.13467276096343994,1.3615682125091553,1.2178574800491333,1.4146552085876465,-0.5636023283004761,-0.6260793209075928
322,1.3624999523162842,-0.13436259329319,1.3714852333068848,1.2262767553329468,1.4252551794052124,-0.5642804503440857,-0.6263973712921143
323,1.3624999523162842,-0.1340494006872177,1.3813934326171875,1.2346960306167603,1.435821294784546,-0.5649592280387878,-0.6267142295837402
324,1.3624999523162842,-0.13452720642089844,1.3913061618804932,1.2431153059005737,1.446462869644165,-0.5656371712684631,-0.6270325779914856
325,1.3624999523162842,-0.1342165768146515,1.4012149572372437,1.2515345811843872,1.457067608833313,-0.5663177371025085,-0.6273481845855713
326,1.3624999523162842,-0.1346946358680725,1.4111285209655762,1.2599538564682007,1.4676700830459595,-0.5669978857040405,-0.6276671290397644
327,1.3624999523162842,-0.13438163697719574,1.4210420846939087,1.2683731317520142,1.478259801864624,-0.5676761865615845,-0.627984344959259
328,1.3624999523162842,-0.13407272100448608,1.4309684038162231,1.2767924070358276,1.4888402223587036,-0.5683532953262329,-0.6282992959022522
329,1.3624999523162842,-0.13454821705818176,1.4408529996871948,1.2852116823196411,1.4992516040802002,-0.569036066532135,-0.6286174654960632
330,1.3624999523162842,-0.13423962891101837,1.4507893323898315,1.2936309576034546,1.5096508264541626,-0.5697143077850342,-0.628933310508728
331,1.3624999523162842,-0.13471540808677673,1.4606863260269165,1.3020501136779785,1.52004873752594,-0.5703936219215393,-0.6292482614517212
332,1.3624999523162842,-0.13440601527690887,1.4706028699874878,1.310469388961792,1.5305074453353882,-0.5710721015930176,-0.6295662522315979
333,1.3624999523162842,-0.1340949684381485,1.4804965257644653,1.3188886642456055,1.5409317016601562,-0.5717569589614868,-0.6298821568489075
334,1.3624999523162842,-0.13457390666007996,1.4904319047927856,1.327307939529419,1.5513161420822144,-0.5724318623542786,-0.6301984190940857
335,1.3624999523162842,-0.1342640221118927,1.5003471374511719,1.3357272148132324,1.5617390871047974,-0.5731133222579956,-0.630512535572052
336,1.3624999523162842,-0.13474169373512268,1.5102516412734985,1.344146490097046,1.572161316871643,-0.5737935304641724,-0.6308315992355347
337,1.3624999523162842,-0.13443288207054138,1.520171046257019,1.3525657653808594,1.58258855342865,-0.5744754672050476,-0.6311463713645935
338,1.3624999523162842,-0.13412170112133026,1.5300798416137695,1.3609850406646729,1.5930079221725464,-0.5751550197601318,-0.6314630508422852
339,1.3624999523162842,-0.13459990918636322,1.539994716644287,1.3694043159484863,1.6034148931503296,-0.5758355855941772,-0.6317770481109619
340,1.3624999523162842,-0.13428960740566254,1.5498980283737183,1.3778234720230103,1.6138185262680054,-0.5765190124511719,-0.6320950388908386
341,1.3624999523162842,-0.13476864993572235,1.5598160028457642,1.3862427473068237,1.6242221593856812,-0.57719886302948,-0.6324104070663452
342,1.3624999523162842,-0.13446038961410522,1.5697309970855713,1.3946620225906372,1.6346182823181152,-0.5778815150260925,-0.6327260136604309
343,1.3624999523162842,-0.1341523826122284,1.5796452760696411,1.4030812978744507,1.645058035850525,-0.5785632133483887,-0.6330447793006897
344,1.3624999523162842,-0.1346326768398285,1.5895603895187378,1.4115005731582642,1.6554657220840454,-0.5792449712753296,-0.6333585977554321
345,1.3624999523162842,-0.1343231499195099,1.5994641780853271,1.4199198484420776,1.6658674478530884,-0.5799294114112854,-0.6336746215820312
346,1.3624999523162842,-0.13480305671691895,1.6093807220458984,1.4283391237258911,1.6762951612472534,-0.5806100964546204,-0.6339907050132751
347,1.3624999523162842,-0.13449527323246002,1.6192904710769653,1.4367583990097046,1.6867179870605469,-0.5812928676605225,-0.6343050003051758
348,1.3624999523162842,-0.1341867446899414,1.6292033195495605,1.445177674293518,1.697145938873291,-0.581976056098938,-0.6346203088760376
349,1.3624999523162842,-0.13466776907444,1.6391161680221558,1.453596830368042,1.7075722217559814,-0.5826593637466431,-0.634935736656189
350,1.3624999523162842,-0.13435940444469452,1.6490319967269897,1.4620161056518555,1.717983603477478,-0.5833417773246765,-0.6352489590644836
351,1.3624999523162842,-0.13405081629753113,1.6589467525482178,1.470435380935669,1.728391408920288,-0.5840268135070801,-0.6355667114257812
352,1.3624999523162842,-0.1345294564962387,1.6688541173934937,1.4788546562194824,1.7387959957122803,-0.5847108364105225,-0.635881245136261
353,1.3624999523162842,-0.13422033190727234,1.678763508796692,1.487273931503296,1.7491997480392456,-0.5853946208953857,-0.6361988186836243
354,1.3624999523162842,-0.1347018927335739,1.6886759996414185,1.4956932067871094,1.7596086263656616,-0.5860794186592102,-0.6365135908126831
355,1.3624999523162842,-0.1343913972377777,1.6985886096954346,1.5041124820709229,1.7699955701828003,-0.5867639183998108,-0.6368291974067688
356,1.3624999523162842,-0.1340848058462143,1.7085015773773193,1.5125317573547363,1.7804151773452759,-0.587448000907898,-0.6371431350708008
357,1.3624999523162842,-0.13456344604492188,1.7184137105941772,1.5209510326385498,1.7908446788787842,-0.5881329774856567,-0.6374598145484924
358,1.3624999523162842,-0.13425593078136444,1.7283298969268799,1.5293701887130737,1.8012704849243164,-0.5888187885284424,-0.6377723217010498
359,1.3624999523162842,-0.13473498821258545,1.7382389307022095,1.5377894639968872,1.811699628829956,-0.5895031094551086,-0.6380897164344788
360,1.3624999523162842,-0.1344279795885086,1.74815034866333,1.5462087392807007,1.8221290111541748,-0.5901902318000793,-0.6384040117263794
361,1.3624999523162842,-0.13411904871463776,1.7580596208572388,1.5546280145645142,1.832546591758728,-0.5908766388893127,-0.6387190818786621
362,1.3624999523162842,-0.13459867238998413,1.767972469329834,1.5630472898483276,1.8429582118988037,-0.5915622115135193,-0.6390357613563538
363,1.3624999523162842,-0.1342913806438446,1.7778834104537964,1.5714665651321411,1.8533673286437988,-0.59224933385849,-0.6393500566482544
364,1.3624999523162842,-0.1347714215517044,1.787798285484314,1.5798858404159546,1.863774299621582,-0.5929346084594727,-0.6396664381027222
365,1.3624999523162842,-0.13446278870105743,1.7977148294448853,1.588305115699768,1.874178409576416,-0.593622624874115,-0.6399815678596497
366,1.3624999523162842,-0.13415513932704926,1.8076226711273193,1.5967243909835815,1.884526252746582,-0.5943094491958618,-0.6402974128723145
367,1.3624999523162842,-0.13463334739208221,1.8175336122512817,1.605143666267395,1.8949592113494873,-0.5949975848197937,-0.6406134963035583
368,1.3624999523162842,-0.1343260258436203,1.827443242073059,1.613562822341919,1.9053908586502075,-0.5956850051879883,-0.6409286856651306
369,1.3624999523162842,-0.1348051279783249,1.8373546600341797,1.6219820976257324,1.915818691253662,-0.5963724255561829,-0.6412447690963745
370,1.3624999523162842,-0.13449883460998535,1.8472657203674316,1.630401372909546,1.9262505769729614,-0.5970602035522461,-0.6415598392486572
371,1.3624999523162842,-0.13419121503829956,1.8571786880493164,1.6388206481933594,1.9366822242736816,-0.5977482795715332,-0.6418749094009399
372,1.3624999523162842,-0.13467200100421906,1.8670936822891235,1.6472399234771729,1.9471042156219482,-0.5984372496604919,-0.6421922445297241
373,1.3624999523162842,-0.1343630850315094,1.8770039081573486,1.6556591987609863,1.957517385482788,-0.5991267561912537,-0.6425065398216248
374,1.3624999523162842,-0.13405652344226837,1.8869141340255737,1.6640784740447998,1.9678784608840942,-0.5998160243034363,-0.6428216695785522
375,1.3624999523162842,-0.13453668355941772,1.8968247175216675,1.6724977493286133,1.978257656097412,-0.6005064845085144,-0.6431365013122559
376,1.3624999523162842,-0.13422995805740356,1.9067327976226807,1.6809170246124268,1.9884710311889648,-0.6011936664581299,-0.6434506773948669
377,1.3624999523162842,-0.13471169769763947,1.916646122932434,1.6893361806869507,1.9991273880004883,-0.6018832325935364,-0.6437650322914124
378,1.3624999523162842,-0.1344054490327835,1.9265596866607666,1.6977554559707642,2.0095252990722656,-0.6025744676589966,-0.6440818905830383
379,1.3624999523162842,-0.13409799337387085,1.9364720582962036,1.7061747312545776,2.0198917388916016,-0.6032654047012329,-0.6443958282470703
380,1.3624999523162842,-0.13458219170570374,1.946382761001587,1.7145940065383911,2.030256509780884,-0.603956401348114,-0.6447113752365112
381,1.3624999523162842,-0.134273499250412,1.9562954902648926,1.7230132818222046,2.0406181812286377,-0.6046472191810608,-0.6450256705284119
382,1.3624999523162842,-0.13475562632083893,1.9662039279937744,1.731432557106018,2.050978660583496,-0.6053381562232971,-0.6453402042388916
383,1.3624999523162842,-0.1344505399465561,1.9761146306991577,1.7398518323898315,2.061394691467285,-0.6060298085212708,-0.6456562876701355
384,1.3624999523162842,-0.1341434121131897,1.9860254526138306,1.748271107673645,2.071868658065796,-0.6067215800285339,-0.6459706425666809
385,1.3624999523162842,-0.13462316989898682,1.9959372282028198,1.7566903829574585,2.0823395252227783,-0.6074148416519165,-0.6462880373001099
386,1.3624999523162842,-0.13431979715824127,2.0058393478393555,1.7651095390319824,2.0928075313568115,-0.6081077456474304,-0.6466027498245239
387,1.3624999523162842,-0.13480213284492493,2.0157532691955566,1.773528814315796,2.1032755374908447,-0.6088013648986816,-0.6469182372093201
388,1.3624999523162842,-0.13449090719223022,2.0256662368774414,1.7819480895996094,2.113743305206299,-0.6094926595687866,-0.6472325325012207
389,1.3624999523162842,-0.1341867744922638,2.035581111907959,1.7903673648834229,2.1242082118988037,-0.61018967628479,-0.6475493907928467
390,1.3624999523162842,-0.1346697360277176,2.045498847961426,1.7987866401672363,2.1346702575683594,-0.6108817458152771,-0.6478626728057861
391,1.3624999523162842,-0.13436192274093628,2.055408477783203,1.8072059154510498,2.145132064819336,-0.6115787029266357,-0.6481804251670837
392,1.3624999523162842,-0.1340615451335907,2.0653176307678223,1.8156251907348633,2.1555895805358887,-0.6122705936431885,-0.6484925150871277
393,1.3624999523162842,-0.13454420864582062,2.075226068496704,1.8240444660186768,2.1658787727355957,-0.6129659414291382,-0.6488069295883179
394,1.3624999523162842,-0.13423550128936768,2.085130214691162,1.8324637413024902,2.176269292831421,-0.6136607527732849,-0.6491205096244812
395,1.3624999523162842,-0.13472096621990204,2.0950393676757812,1.8408828973770142,2.18666934967041,-0.6143543720245361,-0.6494366526603699
396,1.3624999523162842,-0.1344175934791565,2.104948043823242,1.8493021726608276,2.197065830230713,-0.6150521039962769,-0.6497487425804138
397,1.3624999523162842,-0.1341075897216797,2.1148576736450195,1.8577214479446411,2.207458019256592,-0.6157485842704773,-0.6500646471977234
398,1.3624999523162842,-0.13459381461143494,2.124768018722534,1.8661407232284546,2.2178618907928467,-0.616446316242218,-0.6503797173500061
399,1.3624999523162842,-0.13429033756256104,2.134676694869995,1.874559998512268,2.2282662391662598,-0.6171431541442871,-0.6506948471069336
400,1.3624999523162842,-0.13477493822574615,2.14459228515625,1.8829792737960815,2.2386598587036133,-0.6178398132324219,-0.6510068774223328
